"Location","Control Program","Name","Value","Type","Object ID","Device ID","Object Name","COV Increment","Offset / Polarity","Exp:Num","I/O Type","Sensor/Actuator Type","Min/Max","Locked","In Alarm","Path"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","WH 2A&B BTU","Prev Month Peak","920.6 Btu/hr","BAV","AV:51","DEV:206146","peak_prev_month_b_2","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#wh2_btu2/peak_prev_month_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","WH 2A&B BTU","Prev Month Usage","31666.45 Btu","BAV","AV:52","DEV:206146","use_prev_month_b_2","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#wh2_btu2/use_prev_month_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","WH 2A&B BTU","Prev Year Peak","1186.96 Btu/hr","BAV","AV:53","DEV:206146","peak_prev_year_b_2","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#wh2_btu2/peak_prev_year_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","WH 2A&B BTU","Prev Year Usage","228146.23 Btu","BAV","AV:54","DEV:206146","use_prev_year_b_2","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#wh2_btu2/use_prev_year_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","WH 2A&B BTU","Return Temperature","141.14 F" ,"BAV","AV:55","DEV:206146","ret_temp_av_2","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#wh2_btu2/ret_temp_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","WH 2A&B BTU","Supply Temperature","177.68 F" ,"BAV","AV:56","DEV:206146","sup_temp_av_2","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#wh2_btu2/sup_temp_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","WH 2A&B BTU","Usage MTD","15957.88 Btu","BAV","AV:59","DEV:206146","use_mtd_b_2","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#wh2_btu2/use_mtd_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","WH 2A&B BTU","Usage Today","732.37 Btu","BAV","AV:60","DEV:206146","use_today_b_2","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#wh2_btu2/use_today_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","WH 2A&B BTU","Usage YTD","80837.76 Btu","BAV","AV:61","DEV:206146","use_ytd_b_2","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#wh2_btu2/use_ytd_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","WH 2A&B BTU","Volume Rate","0.0" ,"BAV","AV:62","DEV:206146","vol_rate_av_2","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#wh2_btu2/vol_rate_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","WH 2A&B BTU","Mode Status","Heating Mode","BMSV","MSV:3","DEV:206146","mode_status_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#wh2_btu2/mode_status"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","WH 2A&B BTU","Operating Mode","Single Mode","BMSV","MSV:4","DEV:206146","op_mode_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#wh2_btu2/op_mode"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","WH 2A&B BTU","COMM_ERR","Off","BALM","BV:47","DEV:206146","comerror_2","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#wh2_btu2/comerror"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Btu1 Total","9.6509E9" ,"BAV","AV:30","DEV:206146","btu1_total_3","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/btu1_total"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Btu2 Total","0.0" ,"BAV","AV:39","DEV:206146","btu2_total_3","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/btu2_total"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Differential Temperature","14.23 F" ,"BAV","AV:64","DEV:206146","diff_temp_av_3","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/diff_temp_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Energy Rate MBTU/H","231.3 Btu/hr","BAV","AV:65","DEV:206146","energy_rate_av_3","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/energy_rate_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Instant Demand","0.06 kW","BAV","AV:66","DEV:206146","btu_demand_3","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/btu_demand"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Mode 1 Total","7.8607904E7" ,"BAV","AV:40","DEV:206146","mode1_total_3","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/mode1_total"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Mode 2 Total","0.0" ,"BAV","AV:41","DEV:206146","mode2_total_3","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/mode2_total"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Peak MTD","920.6 Btu/hr","BAV","AV:74","DEV:206146","peak_mtd_b_3","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/peak_mtd_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Peak Today","311.7 Btu/hr","BAV","AV:75","DEV:206146","peak_today_b_3","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/peak_today_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Peak YTD","920.6 Btu/hr","BAV","AV:76","DEV:206146","peak_ytd_b_3","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/peak_ytd_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Prev Day Peak Dmnd","342.7 Btu/hr","BAV","AV:77","DEV:206146","peak_prev_day_b_3","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/peak_prev_day_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Prev Day Usage","3542.06 Btu","BAV","AV:78","DEV:206146","use_prev_day_b_3","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/use_prev_day_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Prev Month Peak","920.6 Btu/hr","BAV","AV:79","DEV:206146","peak_prev_month_b_3","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/peak_prev_month_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Prev Month Usage","100292.66 Btu","BAV","AV:80","DEV:206146","use_prev_month_b_3","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/use_prev_month_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Prev Year Peak","1790.56 Btu/hr","BAV","AV:81","DEV:206146","peak_prev_year_b_3","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/peak_prev_year_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Prev Year Usage","1958984.0 Btu","BAV","AV:82","DEV:206146","use_prev_year_b_3","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/use_prev_year_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Return Temperature","52.48 F" ,"BAV","AV:83","DEV:206146","ret_temp_av_3","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/ret_temp_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Supply Temperature","38.25 F" ,"BAV","AV:84","DEV:206146","sup_temp_av_3","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/sup_temp_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Usage MTD","55065.98 Btu","BAV","AV:87","DEV:206146","use_mtd_b_3","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/use_mtd_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Usage Today","2529.55 Btu","BAV","AV:88","DEV:206146","use_today_b_3","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/use_today_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Usage YTD","212115.12 Btu","BAV","AV:89","DEV:206146","use_ytd_b_3","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/use_ytd_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Volume Rate","23.9" ,"BAV","AV:90","DEV:206146","vol_rate_av_3","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/vol_rate_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Mode Status","Cooling Mode","BMSV","MSV:5","DEV:206146","mode_status_3","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/mode_status"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","Operating Mode","Single Mode","BMSV","MSV:6","DEV:206146","op_mode_3","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/op_mode"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge CW BTU","COMM_ERR","Off","BALM","BV:48","DEV:206146","comerror_3","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bridge_cw/comerror"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Btu1 Total","1.324E9" ,"BAV","AV:9","DEV:206146","btu1_total_4","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/btu1_total"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Btu2 Total","0.0" ,"BAV","AV:42","DEV:206146","btu2_total_4","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/btu2_total"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Differential Temperature","2.64 F" ,"BAV","AV:2","DEV:206146","diff_temp_av_4","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/diff_temp_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Energy Rate","36.0 Btu/hr","BAV","AV:3","DEV:206146","energy_rate_av_4","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/energy_rate_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Instant Demand","0.01 kW","BAV","AV:43","DEV:206146","btu_demand_4","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/btu_demand"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Mode 1 Total","7.6644E7" ,"BAV","AV:44","DEV:206146","mode1_total_4","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/mode1_total"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Mode 2 Total","0.0" ,"BAV","AV:8","DEV:206146","mode2_total_4","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/mode2_total"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Peak MTD","920.6 Btu/hr","BAV","AV:45","DEV:206146","peak_mtd_b_4","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/peak_mtd_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Peak Today","58.04 Btu/hr","BAV","AV:57","DEV:206146","peak_today_b_4","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/peak_today_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Peak YTD","920.6 Btu/hr","BAV","AV:58","DEV:206146","peak_ytd_b_4","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/peak_ytd_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Prev Day Peak Dmnd","57.13 Btu/hr","BAV","AV:67","DEV:206146","peak_prev_day_b_4","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/peak_prev_day_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Prev Day Usage","523.99 Btu","BAV","AV:68","DEV:206146","use_prev_day_b_4","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/use_prev_day_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Prev Month Peak","920.6 Btu/hr","BAV","AV:18","DEV:206146","peak_prev_month_b_4","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/peak_prev_month_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Prev Month Usage","13619.71 Btu","BAV","AV:69","DEV:206146","use_prev_month_b_4","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/use_prev_month_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Prev Year Peak","920.6 Btu/hr","BAV","AV:70","DEV:206146","peak_prev_year_b_4","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/peak_prev_year_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Prev Year Usage","198110.34 Btu","BAV","AV:71","DEV:206146","use_prev_year_b_4","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/use_prev_year_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Return Temperature","62.88 F" ,"BAV","AV:72","DEV:206146","ret_temp_av_4","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/ret_temp_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Supply Temperature","65.53 F" ,"BAV","AV:73","DEV:206146","sup_temp_av_4","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/sup_temp_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Usage MTD","7640.97 Btu","BAV","AV:85","DEV:206146","use_mtd_b_4","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/use_mtd_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Usage Today","501.76 Btu","BAV","AV:86","DEV:206146","use_today_b_4","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/use_today_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Usage YTD","99696.73 Btu","BAV","AV:91","DEV:206146","use_ytd_b_4","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/use_ytd_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Volume Rate","25.2" ,"BAV","AV:92","DEV:206146","vol_rate_av_4","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/vol_rate_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Mode Status","Heating Mode","BMSV","MSV:7","DEV:206146","mode_status_4","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/mode_status"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","Operating Mode","Single Mode","BMSV","MSV:8","DEV:206146","op_mode_4","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/op_mode"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","CHW Loop BTU","COMM_ERR","Off","BALM","BV:11","DEV:206146","comerror_4","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#chw_loop/comerror"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Btu1 Total","2.73488998E9" ,"BAV","AV:93","DEV:206146","btu1_total_5","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/btu1_total"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Btu2 Total","0.0" ,"BAV","AV:94","DEV:206146","btu2_total_5","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/btu2_total"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Differential Temperature","6.33 F" ,"BAV","AV:96","DEV:206146","diff_temp_av_5","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/diff_temp_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Energy Rate","128.4 Btu/hr","BAV","AV:97","DEV:206146","energy_rate_av_5","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/energy_rate_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Instant Demand","0.03 kW","BAV","AV:98","DEV:206146","btu_demand_5","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/btu_demand"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Mode 1 Total","7.54014E7" ,"BAV","AV:99","DEV:206146","mode1_total_5","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/mode1_total"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Mode 2 Total","0.0" ,"BAV","AV:100","DEV:206146","mode2_total_5","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/mode2_total"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Peak MTD","283.14 Btu/hr","BAV","AV:101","DEV:206146","peak_mtd_b_5","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/peak_mtd_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Peak Today","281.36 Btu/hr","BAV","AV:102","DEV:206146","peak_today_b_5","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/peak_today_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Peak YTD","920.6 Btu/hr","BAV","AV:103","DEV:206146","peak_ytd_b_5","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/peak_ytd_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Prev Day Peak Dmnd","202.96 Btu/hr","BAV","AV:104","DEV:206146","peak_prev_day_b_5","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/peak_prev_day_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Prev Day Usage","3282.79 Btu","BAV","AV:105","DEV:206146","use_prev_day_b_5","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/use_prev_day_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Prev Month Peak","920.6 Btu/hr","BAV","AV:106","DEV:206146","peak_prev_month_b_5","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/peak_prev_month_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Prev Month Usage","89417.26 Btu","BAV","AV:107","DEV:206146","use_prev_month_b_5","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/use_prev_month_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Prev Year Peak","2005.74 Btu/hr","BAV","AV:108","DEV:206146","peak_prev_year_b_5","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/peak_prev_year_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Prev Year Usage","659540.06 Btu","BAV","AV:109","DEV:206146","use_prev_year_b_5","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/use_prev_year_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Return Temperature","65.13 F" ,"BAV","AV:110","DEV:206146","ret_temp_av_5","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/ret_temp_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Supply Temperature","58.8 F" ,"BAV","AV:111","DEV:206146","sup_temp_av_5","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/sup_temp_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Usage MTD","49665.79 Btu","BAV","AV:112","DEV:206146","use_mtd_b_5","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/use_mtd_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Usage Today","2184.5 Btu","BAV","AV:113","DEV:206146","use_today_b_5","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/use_today_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Usage YTD","236621.16 Btu","BAV","AV:114","DEV:206146","use_ytd_b_5","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/use_ytd_b"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Volume Rate","38.3" ,"BAV","AV:115","DEV:206146","vol_rate_av_5","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/vol_rate_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Mode Status","Cooling Mode","BMSV","MSV:9","DEV:206146","mode_status_5","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/mode_status"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","Operating Mode","Single Mode","BMSV","MSV:10","DEV:206146","op_mode_5","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/op_mode"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","SCW BTU","COMM_ERR","Off","BALM","BV:13","DEV:206146","comerror_5","" ,"" ,"" ,"" ,"" ,"" ,"" ,"" ,"#scw_btu2/comerror"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge HHW BTU","Btu1 Total","5.51437E9" ,"BAV","AV:116","DEV:206146","btu1_total_6","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bhhw_btu/btu1_total"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge HHW BTU","Btu2 Total","0.0" ,"BAV","AV:117","DEV:206146","btu2_total_6","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bhhw_btu/btu2_total"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge HHW BTU","Differential Temperature","4.76 F" ,"BAV","AV:119","DEV:206146","diff_temp_av_6","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bhhw_btu/diff_temp_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge HHW BTU","Energy Rate","167.3 Btu/hr","BAV","AV:120","DEV:206146","energy_rate_av_6","1.0000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bhhw_btu/energy_rate_av"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge HHW BTU","Instant Demand","0.04 kW","BAV","AV:121","DEV:206146","btu_demand_6","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bhhw_btu/btu_demand"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge HHW BTU","Mode 1 Total","9.32658E7" ,"BAV","AV:122","DEV:206146","mode1_total_6","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bhhw_btu/mode1_total"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge HHW BTU","Mode 2 Total","0.0" ,"BAV","AV:123","DEV:206146","mode2_total_6","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bhhw_btu/mode2_total"
"/UC Merced/Main Campus/Science & Engineering 2: 0206/HVAC :0206/BTU Meters","Bridge HHW BTU","Peak MTD","2465.32 Btu/hr","BAV","AV:124","DEV:206146","peak_mtd_b_6","0.5000","" ,"" ,"" ,"" ,"" ,"" ,"" ,"#bhhw_btu/peak_mtd_b"
