server,location,branch,sub_branch,control_program,point,path
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C1A,Air Flow Feedback,#1c1a_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C1A,clg setpt,#1c1a_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C1A,htg setpt,#1c1a_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C1A,Room Occupied,#1c1a_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C1A,Supply Air,#1c1a_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C1A,Zone Temp,#1c1a_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C1B,Air Flow Feedback,#1c1b_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C1B,clg setpt,#1c1b_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C1B,htg setpt,#1c1b_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C1B,Room Occupied,#1c1b_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C1B,Supply Air,#1c1b_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C1B,Zone Temp,#1c1b_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C1C,Air Flow Feedback,#1c1c_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C1C,clg setpt,#1c1c_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C1C,htg setpt,#1c1c_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C1C,Room Occupied,#1c1c_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C1C,Supply Air,#1c1c_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C1C,Zone Temp,#1c1c_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6A,Air Flow Feedback,#1c6a_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6A,clg setpt,#1c6a_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6A,htg setpt,#1c6a_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6A,Room Occupied,#1c6a_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6A,Supply Air,#1c6a_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6A,Zone Temp,#1c6a_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6B,Air Flow Feedback,#1c6b_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6B,clg setpt,#1c6b_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6B,htg setpt,#1c6b_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6B,Room Occupied,#1c6b_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6B,Supply Air,#1c6b_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6B,Zone Temp,#1c6b_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6C,Air Flow Feedback,#1c6c_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6C,clg setpt,#1c6c_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6C,htg setpt,#1c6c_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6C,Room Occupied,#1c6c_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6C,Supply Air,#1c6c_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6C,Zone Temp,#1c6c_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6D,Air Flow Feedback,#1c6d_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6D,clg setpt,#1c6d_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6D,htg setpt,#1c6d_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6D,Room Occupied,#1c6d_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6D,Supply Air,#1c6d_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,1C6D,Zone Temp,#1c6d_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C1A,Air Flow Feedback,#2c1a_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C1A,clg setpt,#2c1a_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C1A,htg setpt,#2c1a_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C1A,Room Occupied,#2c1a_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C1A,Supply Air,#2c1a_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C1A,Zone Temp,#2c1a_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C1B,Air Flow Feedback,#2c1b_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C1B,clg setpt,#2c1b_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C1B,htg setpt,#2c1b_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C1B,Room Occupied,#2c1b_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C1B,Supply Air,#2c1b_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C1B,Zone Temp,#2c1b_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C3-1,Air Flow Feedback,#2c3a_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C3-1,clg setpt,#2c3a_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C3-1,htg setpt,#2c3a_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C3-1,Room Occupied,#2c3a_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C3-1,Supply Air,#2c3a_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C3-1,Zone Temp,#2c3a_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C3-2,Air Flow Feedback,#2c3b_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C3-2,clg setpt,#2c3b_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C3-2,htg setpt,#2c3b_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C3-2,Room Occupied,#2c3b_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C3-2,Supply Air,#2c3b_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C3-2,Zone Temp,#2c3b_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C4,Air Flow Feedback,#2c4_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C4,clg setpt,#2c4_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C4,htg setpt,#2c4_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C4,Room Occupied,#2c4_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C4,Supply Air,#2c4_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C4,Zone Temp,#2c4_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C5,Air Flow Feedback,#2c5_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C5,clg setpt,#2c5_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C5,htg setpt,#2c5_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C5,Room Occupied,#2c5_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C5,Supply Air,#2c5_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C5,Zone Temp,#2c5_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6A,Air Flow Feedback,#2c6a_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6A,clg setpt,#2c6a_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6A,htg setpt,#2c6a_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6A,Room Occupied,#2c6a_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6A,Supply Air,#2c6a_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6A,Zone Temp,#2c6a_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6B,Air Flow Feedback,#2c6b_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6B,clg setpt,#2c6b_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6B,htg setpt,#2c6b_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6B,Room Occupied,#2c6b_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6B,Supply Air,#2c6b_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6B,Zone Temp,#2c6b_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6C,Air Flow Feedback,#2c6c_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6C,clg setpt,#2c6c_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6C,htg setpt,#2c6c_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6C,Room Occupied,#2c6c_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6C,Supply Air,#2c6c_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6C,Zone Temp,#2c6c_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6D,Air Flow Feedback,#2c6d_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6D,clg setpt,#2c6d_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6D,htg setpt,#2c6d_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6D,Room Occupied,#2c6d_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6D,Supply Air,#2c6d_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6D,Zone Temp,#2c6d_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6E,Air Flow Feedback,#2c6e_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6E,clg setpt,#2c6e_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6E,htg setpt,#2c6e_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6E,Room Occupied,#2c6e_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6E,Supply Air,#2c6e_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Second Floor,Short bar,2C6E,Zone Temp,#2c6e_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-A,Air Flow Feedback,#3c1a_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-A,clg setpt,#3c1a_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-A,htg setpt,#3c1a_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-A,Room Occupied,#3c1a_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-A,Supply Air,#3c1a_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-A,Zone Temp,#3c1a_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-B,Air Flow Feedback,#3c1b_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-B,clg setpt,#3c1b_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-B,htg setpt,#3c1b_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-B,Room Occupied,#3c1b_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-B,Supply Air,#3c1b_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C1-B,Zone Temp,#3c1b_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C2,Air Flow Feedback,#3c2_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C2,clg setpt,#3c2_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C2,htg setpt,#3c2_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C2,Room Occupied,#3c2_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C2,Supply Air,#3c2_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C2,Zone Temp,#3c2_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C4,Air Flow Feedback,#3c4_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C4,clg setpt,#3c4_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C4,htg setpt,#3c4_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C4,Room Occupied,#3c4_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C4,Supply Air,#3c4_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C4,Zone Temp,#3c4_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-A,Air Flow Feedback,#3c6a_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-A,clg setpt,#3c6a_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-A,htg setpt,#3c6a_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-A,Room Occupied,#3c6a_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-A,Supply Air,#3c6a_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-A,Zone Temp,#3c6a_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-B,Air Flow Feedback,#3c6b_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-B,clg setpt,#3c6b_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-B,htg setpt,#3c6b_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-B,Room Occupied,#3c6b_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-B,Supply Air,#3c6b_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-B,Zone Temp,#3c6b_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-C,Air Flow Feedback,#3c6c_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-C,clg setpt,#3c6c_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-C,htg setpt,#3c6c_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-C,Room Occupied,#3c6c_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-C,Supply Air,#3c6c_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-C,Zone Temp,#3c6c_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-D,Air Flow Feedback,#3c6d_thermafuser/m073
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-D,clg setpt,#3c6d_thermafuser/m135
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-D,htg setpt,#3c6d_thermafuser/m134
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-D,Room Occupied,#3c6d_thermafuser/m078
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-D,Supply Air,#3c6d_thermafuser/m190
10.20.0.47,Science & Engineering 2: 0206,Third Floor,Short Bar,3C6-D,Zone Temp,#3c6d_thermafuser/m186
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,CHW Valve,#ahu-4_0206/chw_valve
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Cl Req,#ahu-4_0206/m045
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Cool Stpt,#ahu-4_0206/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,CW Coil Return,#ahu-4_0206/cwcr
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,CW Coil Supply,#ahu-4_0206/cwcs
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,EA DAMPER,#ahu-4_0206/ea_dmpr
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Econ Stpt,#ahu-4_0206/econ_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Final Filter Diff. Press.,#ahu-4_0206/ffilter_dp
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Heat Stpt,#ahu-4_0206/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Ht Req,#ahu-4_0206/m044
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,HW Coil Return,#ahu-4_0206/hwcr
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,HW Coil Supply,#ahu-4_0206/hwcs
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,HW Valve,#ahu-4_0206/hw_valve
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Mixed Air Temp,#ahu-4_0206/ma_temp
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,OA DAMPER,#ahu-4_0206/oa_dmpr
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,OA Temp,#ahu-4_0206/oa_temperature
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Occ Mode,#ahu-4_0206/m041
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,OSA  CO2,#ahu-4_0206/osa_co2
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,OSA CFM,#ahu-4_0206/osacfm
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Pre-Filter Diff. Press.,#ahu-4_0206/pfilter_dp
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,RA CO2 Stpt,#ahu-4_0206/co2_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,RA DAMPER,#ahu-4_0206/ra_dmpr
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Ret Fan 4B Velocity Pressure,#ahu-4_0206/rf2_vel_press
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Ret Fan 4C Velocity Pressure,#ahu-4_0206/rf3_vel_press
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Ret Fan 4D Velocity Pressure,#ahu-4_0206/rf4_vel_press
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Return Air CO2,#ahu-4_0206/ra_co2
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Return Air Temp,#ahu-4_0206/ra_temp
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Return Fan  CFM,#ahu-4_0206/rf_cfm_tnd
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Return Fan 1 CFM,#ahu-4_0206/rf1_cfm_tnd
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Return Fan 2 CFM,#ahu-4_0206/rf2_cfm_tnd
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Return Fan 3 CFM,#ahu-4_0206/rf3_cfm_tnd
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Return Fan 4 CFM,#ahu-4_0206/rf4_cfm_tnd
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,RF Fan 4A Velocity Pressure,#ahu-4_0206/rf1_vel_press
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Static Pres - Smoothed,#ahu-4_0206/m798
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Static SP,#ahu-4_0206/m403
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Sup Fan 4A Velocity Pressure,#ahu-4_0206/sf1_vel_press
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Sup Fan 4B Velocity Pressure,#ahu-4_0206/sf2_vel_press
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Sup Fan 4C Velocity Pressure,#ahu-4_0206/sf3_vel_press
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Sup Fan 4D Velocity Pressure,#ahu-4_0206/sf4_vel_press
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Supply Fan 1 CFM,#ahu-4_0206/sf_cfm_tnd
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Supply Fan 1 CFM,#ahu-4_0206/sf1_cfm_tnd
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Supply Fan 2 CFM,#ahu-4_0206/sf2_cfm_tnd
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Supply Fan 3 CFM,#ahu-4_0206/sf3_cfm_tnd
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Supply Fan 4 CFM,#ahu-4_0206/sf4_cfm_tnd
10.20.0.47,Science & Engineering 2: 0206,Roof,,AHU-4,Supply Temp,#ahu-4_0206/sa_temp
10.20.0.47,Science & Engineering 2: 0206,VFD,,AHU-4A Return,1610_power_kw,#ahu_4a_return/power_kw_1610_tn
10.20.0.47,Science & Engineering 2: 0206,VFD,,AHU-4A Return,1617_speed_rpm,#ahu_4a_return/speed_rpm_1617_tn
10.20.0.47,Science & Engineering 2: 0206,VFD,,AHU-4A Supply,1610_power_kw,#ahu_4a_supply/power_kw_1610_tn
10.20.0.47,Science & Engineering 2: 0206,VFD,,AHU-4A Supply,1617_speed_rpm,#ahu_4a_supply/speed_rpm_1617_tn
10.20.0.47,Science & Engineering 2: 0206,VFD,,AHU-4B Return,1610_power_kw,#ahu_4b_return/power_kw_1610_tn
10.20.0.47,Science & Engineering 2: 0206,VFD,,AHU-4B Return,1617_speed_rpm,#ahu_4b_return/speed_rpm_1617_tn
10.20.0.47,Science & Engineering 2: 0206,VFD,,AHU-4B Supply,1610_power_kw,#ahu_4b_supply/power_kw_1610_tn
10.20.0.47,Science & Engineering 2: 0206,VFD,,AHU-4B Supply,1617_speed_rpm,#ahu_4b_supply/speed_rpm_1617_tn
10.20.0.47,Science & Engineering 2: 0206,VFD,,AHU-4C Return,1610_power_kw,#ahu_4c_return/power_kw_1610_tn
10.20.0.47,Science & Engineering 2: 0206,VFD,,AHU-4C Return,1617_speed_rpm,#ahu_4c_return/speed_rpm_1617_tn
10.20.0.47,Science & Engineering 2: 0206,VFD,,AHU-4C Supply,1610_power_kw,#ahu_4c_supply/power_kw_1610_tn
10.20.0.47,Science & Engineering 2: 0206,VFD,,AHU-4C Supply,1617_speed_rpm,#ahu_4c_supply/speed_rpm_1617_tn
10.20.0.47,Science & Engineering 2: 0206,VFD,,AHU-4D Return,1610_power_kw,#ahu_4d_return/power_kw_1610_tn
10.20.0.47,Science & Engineering 2: 0206,VFD,,AHU-4D Return,1617_speed_rpm,#ahu_4d_return/speed_rpm_1617_tn
10.20.0.47,Science & Engineering 2: 0206,VFD,,AHU-4D Supply,1610_power_kw,#ahu_4d_supply/power_kw_1610_tn
10.20.0.47,Science & Engineering 2: 0206,VFD,,AHU-4D Supply,1617_speed_rpm,#ahu_4d_supply/speed_rpm_1617_tn
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Breakout 120J VAV-1-23,Cool Stpt,#vav-1-23/cl_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Breakout 120J VAV-1-23,CW Valve,#vav-1-23/cw_valve
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Breakout 120J VAV-1-23,Discharge Temp,#vav-1-23/da_temp
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Breakout 120J VAV-1-23,Dmpr Pos,#vav-1-23/dmpr_pos_tn
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Breakout 120J VAV-1-23,Duct SP,#vav-1-23/st_press
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Breakout 120J VAV-1-23,Flow Control / Flow Input,#vav-1-23/air_flow/flow_input
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Breakout 120J VAV-1-23,Heat Stpt,#vav-1-23/ht_stpt_tn
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Breakout 120J VAV-1-23,HW Valve,#vav-1-23/hw_valve
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Breakout 120J VAV-1-23,Static SP1,#vav-1-23/m211
10.20.0.47,Science & Engineering 2: 0206,First Floor,Short bar,Breakout 120J VAV-1-23,Zone Temps,#vav-1-23/m311
